# #time, Ca, CaM, CaMCa2C, CaMCa2N, CaMCa4
1.080000000000000000e+03,1.677144457845585350e+02,8.850673228036604314e+02,1.001858570528221009e+02,1.350571774634728683e+01,1.217728649260821028e+00
1.090000000000000000e+03,1.681572562024715580e+02,8.857315384305298949e+02,9.786110235877872299e+01,1.472344639560810897e+01,1.660539067173846917e+00
1.100000000000000000e+03,1.626221259785587563e+02,8.835174863409648651e+02,9.852531798564825749e+01,1.571976983591241783e+01,2.214052089565129222e+00
1.110000000000000000e+03,1.604080738889936129e+02,8.822997576917039169e+02,1.008500726796916354e+02,1.472344639560810897e+01,2.103349485086872583e+00
1.120000000000000000e+03,1.615150999337761561e+02,8.818569472737909791e+02,1.001858570528221009e+02,1.682679588069498067e+01,1.107026044782564611e+00
1.130000000000000000e+03,1.643933676502108483e+02,8.839602967588778029e+02,9.852531798564825749e+01,1.571976983591241783e+01,1.771241671652103333e+00
1.140000000000000000e+03,1.703713082920367015e+02,8.871706722887472552e+02,9.830391277669173178e+01,1.250939430604297975e+01,1.992646880608616167e+00
1.150000000000000000e+03,1.648361780681238713e+02,8.838495941543995968e+02,9.874672319460475478e+01,1.594117504486892933e+01,1.439133858217333861e+00
1.160000000000000000e+03,1.666074197397759633e+02,8.840709993633561226e+02,1.023999091423872159e+02,1.273079951499949303e+01,7.749182313477952500e-01
1.170000000000000000e+03,1.646147728591673740e+02,8.840709993633561226e+02,1.014035857020829070e+02,1.273079951499949303e+01,1.771241671652103333e+00
1.180000000000000000e+03,1.672716353666455120e+02,8.848459175947039057e+02,1.020678013289524557e+02,1.184517867917343992e+01,1.217728649260821028e+00
1.190000000000000000e+03,1.597438582621240641e+02,8.813034342513996080e+02,1.018463961199959442e+02,1.538766202247764880e+01,1.439133858217333861e+00
1.200000000000000000e+03,1.643933676502108483e+02,8.834067837364865454e+02,1.010714778886481469e+02,1.428063597769508242e+01,1.217728649260821028e+00
1.210000000000000000e+03,1.588582374262980181e+02,8.811927316469215157e+02,1.023999091423872159e+02,1.461274379112985322e+01,1.771241671652103333e+00
1.220000000000000000e+03,1.621793155606457049e+02,8.824104602961822366e+02,1.014035857020829070e+02,1.483414900008636472e+01,1.328431253739077444e+00
1.230000000000000000e+03,1.630649363964717509e+02,8.834067837364865454e+02,1.007393700752133725e+02,1.394852816426031339e+01,1.881944276130359972e+00
1.240000000000000000e+03,1.610722895158631616e+02,8.830746759230518137e+02,9.896812840356128049e+01,1.538766202247764880e+01,2.546159902999898694e+00
1.250000000000000000e+03,1.705927135009931987e+02,8.871706722887472552e+02,9.675407631399613706e+01,1.416993337321682667e+01,1.881944276130359972e+00
1.260000000000000000e+03,1.690428770382976040e+02,8.857315384305298949e+02,9.863602059012650614e+01,1.439133858217333994e+01,1.217728649260821028e+00
1.270000000000000000e+03,1.694856874562106270e+02,8.867278618708342037e+02,9.642196850056136270e+01,1.483414900008636472e+01,1.992646880608616167e+00
1.280000000000000000e+03,1.701499030830801757e+02,8.867278618708342037e+02,9.697548152295266277e+01,1.461274379112985322e+01,1.660539067173846917e+00
1.290000000000000000e+03,1.708141187099497245e+02,8.865064566618777917e+02,9.620056329160486541e+01,1.616258025382544261e+01,1.107026044782564611e+00
1.300000000000000000e+03,1.730281707995148395e+02,8.876134827066601929e+02,9.741829194086567156e+01,1.383782555978205586e+01,1.107026044782564611e+00
1.310000000000000000e+03,1.690428770382976040e+02,8.851780254081387511e+02,9.797180496325697163e+01,1.616258025382544261e+01,6.642156268695387222e-01
1.320000000000000000e+03,1.714783343368192732e+02,8.869492670797907294e+02,9.819321017221348313e+01,1.361642035082554436e+01,1.217728649260821028e+00
1.330000000000000000e+03,1.652789884860368943e+02,8.842924045723125346e+02,9.775039975430044592e+01,1.627328285830369836e+01,1.660539067173846917e+00
1.340000000000000000e+03,1.663860145308194660e+02,8.844031071767908543e+02,9.730758933638742292e+01,1.704820108965149572e+01,1.217728649260821028e+00
1.350000000000000000e+03,1.652789884860368943e+02,8.845138097812691740e+02,9.686477891847441413e+01,1.671609327621672492e+01,1.881944276130359972e+00
1.360000000000000000e+03,1.683786614114280837e+02,8.858422410350082146e+02,9.686477891847441413e+01,1.560906723143416031e+01,1.660539067173846917e+00
1.370000000000000000e+03,1.648361780681238713e+02,8.847352149902255860e+02,9.797180496325697163e+01,1.494485160456462225e+01,2.324754694043385417e+00
1.380000000000000000e+03,1.699284978741236785e+02,8.867278618708342037e+02,9.575775287369182820e+01,1.571976983591241783e+01,1.771241671652103333e+00
1.390000000000000000e+03,1.728067655905583422e+02,8.882776983335297700e+02,9.454002422443102205e+01,1.527695941799939128e+01,1.881944276130359972e+00
1.400000000000000000e+03,1.747994124711669599e+02,8.886098061469645017e+02,9.575775287369182820e+01,1.439133858217333994e+01,1.217728649260821028e+00
1.410000000000000000e+03,1.734709812174278909e+02,8.873920774977037809e+02,9.642196850056136270e+01,1.549836462695590278e+01,6.642156268695387222e-01
1.420000000000000000e+03,1.655003936949933916e+02,8.845138097812691740e+02,9.708618412743091142e+01,1.660539067173846917e+01,1.771241671652103333e+00
1.430000000000000000e+03,1.703713082920367015e+02,8.870599696842690491e+02,9.786110235877872299e+01,1.317360993291251781e+01,1.881944276130359972e+00
1.440000000000000000e+03,1.747994124711669599e+02,8.887205087514428214e+02,9.531494245577880520e+01,1.461274379112985322e+01,1.328431253739077444e+00
1.450000000000000000e+03,1.719211447547322678e+02,8.871706722887472552e+02,9.642196850056136270e+01,1.516625681352113375e+01,1.217728649260821028e+00
1.460000000000000000e+03,1.686000666203845810e+02,8.861743488484430600e+02,9.797180496325697163e+01,1.394852816426031339e+01,1.881944276130359972e+00
1.470000000000000000e+03,1.657217989039499173e+02,8.846245123857472663e+02,9.830391277669173178e+01,1.527695941799939128e+01,1.771241671652103333e+00
1.480000000000000000e+03,1.590796426352545438e+02,8.821890550872258245e+02,9.852531798564825749e+01,1.660539067173846917e+01,2.656862507478154889e+00
1.490000000000000000e+03,1.646147728591673740e+02,8.841817019678344423e+02,9.896812840356128049e+01,1.494485160456462225e+01,1.881944276130359972e+00
1.500000000000000000e+03,1.584154270083849951e+02,8.810820290424431960e+02,1.011821804931264097e+02,1.583047244039067358e+01,1.881944276130359972e+00
1.510000000000000000e+03,1.672716353666455120e+02,8.849566201991821117e+02,9.941093882147428928e+01,1.428063597769508242e+01,1.328431253739077444e+00
1.520000000000000000e+03,1.721425499636887935e+02,8.879455905200950383e+02,9.808250756773522028e+01,1.206658388812995497e+01,1.881944276130359972e+00
1.530000000000000000e+03,1.643933676502108483e+02,8.845138097812691740e+02,9.819321017221348313e+01,1.494485160456462225e+01,2.324754694043385417e+00
1.540000000000000000e+03,1.701499030830801757e+02,8.866171592663558840e+02,9.896812840356128049e+01,1.284150211947774878e+01,1.549836462695590500e+00
